Feature ID	Taxon	Confidence
03723e8db2326a16ebabe6214b2d3863	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9786892821556098
03781a5eab408b6dc792305dc7a66e14	d__Bacteria	0.999891797662925
037a9f2cd4b5532d1654d81388439f0b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9271098450758879
03bd5acbcaeda8d5888e8acf85d4fc7f	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales	0.8080048607487126
03d0dfbbf8d6456d9a2b943054def801	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Tepidibacter; s__uncultured_Gram-positive	0.9954757858174592
03d494b570348b499ee6c7dd8776da61	d__Bacteria	0.9922494743319399
03d717bb4eba6e507c451452b4b58495	d__Bacteria	0.9994452464864443
03d8711cd90defa7b35bfd35b77b901f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9999903275977674
03debb04c14f55a5b97724503d04bb73	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.8446464786594025
03e18025c0f56a93fecd96313f81ff9f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.7715759419951308
03e58b26ed0393a94e9087d56c2bf37b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.7626589101997809
03e85382160d8f22f0c2593726ea0b1d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9980453582589288
03f010b68c574c94c4f47a532723affb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_pneumoniae	0.7262887241756614
03f0cc4e043da4767e01eedbaa5d835e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9999891347985062
03f617dab7e5d73ad089ac9cc1a4b11a	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9586400734067998
03fde4a97959780edd137273f0030f8e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__Eubacterium_sp.	0.9937050594876241
04160ba54c21aeed9435ec51e581ac46	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__gut_metagenome	0.7337287011847827
0428b6499e481d3ca7f36819a3c8b2c3	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.8503871007299081
0428d5871b32a44e8e34ff6f74edf29c	d__Bacteria	0.9989350777278606
04292f28470057818aa0b2cd34f60e4e	d__Bacteria	0.9932231977886541
043239b0d8d4638886f749852282f903	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.803242401096
0440a6196bee67525cec3a72c0dff0b7	d__Bacteria	0.9878162276735152
044146f276bb652f528e60092419b7eb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9998421513271473
044966bbe641f2eb6ecf9abb8d79b791	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.7941928241517653
04519a7bd55253c8cf1ecb2737233049	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.986738880821724
0460b25bb9c6d0a88f80252f11a0714f	d__Bacteria	0.9941486509764644
04645342dcaccc29b2078b063aec6f81	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999975504881865
046b5cbca5aa554073f61122118e65a6	d__Bacteria	0.9992338686219066
046d3ae1d8ba8e58701a94e7ed5c648d	d__Bacteria	0.9999618235320042
0470025ceb09b9729a3f934d9fa9afe6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.724936142783562
04723bfc7800e86fd56dc4883fdeccb9	d__Bacteria	0.9984227752321254
04733ec1a1fe1a086995f49343cfc262	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.7265014080998874
047666a405d315bbf8480c44914e289a	d__Bacteria	0.9986087868569746
04783ba36f6a6d58497282efcb5aeb0a	Unassigned	0.6643592919967579
04879d9e1f4f59565fae8a9666a17415	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9891086750805659
049201156a8199018723d895a93955a6	d__Bacteria; p__Firmicutes; c__Bacilli	0.8975088298618638
0499ce3e5de6ee6f15d49d6fd3ad4c1c	d__Bacteria	0.9767806028381275
04c3a7511439c4010ef214a028643257	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9471929546310501
04cb4db826384f779b07c6a4d88c4e6f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9985304064104817
04d18218dae99306570b9f6a29c50a0f	d__Bacteria	0.9948033497640576
04f327596140c4fe4cf387ee43a3efb2	d__Bacteria	0.9984895050466157
04f65a283dbdb5c4081495fd33832ebc	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae	0.777279897966692
04f754f98b382e9b396a584791d0fd64	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.70341256134551
0501eff7651ddbef05056e5e0e03bb80	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__Dickeya_phage	0.9993882708133593
0503acd617ea969ed5b3244aa8ebd619	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9999753587418355
050a6aa994ca1a842a1cc39060b650a1	d__Bacteria	0.9937037274593211
050e16fb41379e1a0b1dcedd9f194464	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9999948696182072
05114cb29965abb57dfdb14d12050d2e	d__Bacteria	0.9986823349201267
05158b1afe0df8f7deb0639868d0c33e	d__Bacteria	0.9850033563211376
052510a5ed0bc73052e812a6da0e9880	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	0.9999999999999297
0536657a34831ae12e4c947210381422	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9203896568037397
0548b11b6de90319756016a02baab332	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter	0.8380208453026358
055439bb9bd5cf89d4fc0c8f086efed4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.8898537302042712
05589e7baa71a344d82bc80726e57ed0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.95526504972491
055c7bbe11c63994237b8cb35fc22dfd	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.8505637795160437
056e0d16bd152b13b1fb2bc61413aa23	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__Dickeya_phage	0.9998767457567955
0571c9efb6cacc23d034ebe988a009ee	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga_gingivalis	0.9573091486265831
057d41991885d68216dd519d8fa7d9c7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9999991338357631
057eb55cc92a6bd0af84f4af6f8343a0	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9316590304133296
058a64230f3de40ac7155ef9908b315c	d__Bacteria; p__Firmicutes; c__Bacilli	0.8352382413099533
059c927a5f840cfabe0471d502cbc907	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.7832028567809114
059d0079f9d6ee58f6d92f37f02b0f31	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas	0.7086349408781604
05a20c71f9319d15cbb9c15b778e66d3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9110476583142492
05a6c2f272852d46650ccf399ec96f04	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Nocardia; s__Streptomyces_sp.	0.9997530099825176
